|soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|phn|prompt|start|end
95|sx206|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SX206.wav|TIMIT/TRAIN/DR3/MAKB0/SX206.wrd|TIMIT/TRAIN/DR3/MAKB0/SX206.phn|TIMIT/TRAIN/DR3/MAKB0/SX206.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |h# w ih n pcl p iy l ih ng eh n ao r ih n dcl jh ih dx ih z hh aa r dcl n aa tcl t ax-h s pcl p r ey dcl jh ux s h#|When peeling an orange, it is hard not to spray|0|45364
96|sx386|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SX386.wav|TIMIT/TRAIN/DR3/MAKB0/SX386.wrd|TIMIT/TRAIN/DR3/MAKB0/SX386.phn|TIMIT/TRAIN/DR3/MAKB0/SX386.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |h# w ih tcl ch tcl ch er tcl ch dcl d ux dh ih s epi m ih th s epi w er sh ix pcl p ih n h#|Which church do the Smiths worship|0|39527
97|si1016|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SI1016.wav|TIMIT/TRAIN/DR3/MAKB0/SI1016.wrd|TIMIT/TRAIN/DR3/MAKB0/SI1016.phn|TIMIT/TRAIN/DR3/MAKB0/SI1016.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |h# t ax-h kcl k iy pcl p ax m epi s kcl k ae dx er dcl d s ah m w ah q ae n y eh tcl t hv er dx ah m pau w ah z kcl k ao l dcl l ux s hh er dcl en h#|To keep 'em scattered somewhat and yet herd 'em was called loose|0|96871
98|si1646|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SI1646.wav|TIMIT/TRAIN/DR3/MAKB0/SI1646.wrd|TIMIT/TRAIN/DR3/MAKB0/SI1646.phn|TIMIT/TRAIN/DR3/MAKB0/SI1646.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |h# y er l ey gcl m ah s el z eh n bcl b ae kcl m ah s el z f iy l w ih r iy h#|Your leg muscles and back muscles feel|0|48845
99|si2276|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SI2276.wav|TIMIT/TRAIN/DR3/MAKB0/SI2276.wrd|TIMIT/TRAIN/DR3/MAKB0/SI2276.phn|TIMIT/TRAIN/DR3/MAKB0/SI2276.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |h# w ah n s pcl p iy s iy z ih v ae m bcl b ix gcl g y ux eh dx iy tcl t r ay z tcl t ix bcl b ae f el bcl b ay ih nx axr w iy v ih ng r eh pcl p ix tcl t ih sh ix n h#|One species of ambiguity tries to baffle by interweaving|0|82023
100|sa1|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SA1.wav|TIMIT/TRAIN/DR3/MAKR0/SA1.wrd|TIMIT/TRAIN/DR3/MAKR0/SA1.phn|TIMIT/TRAIN/DR3/MAKR0/SA1.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# sh iy hv eh dcl jh axr dcl d aa r kcl k s ux q en gcl g r iy z iy w ao sh epi w ah dx er ao l y ih axr h#|She had your dark suit in greasy wash water all|0|40448
101|sa2|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SA2.wav|TIMIT/TRAIN/DR3/MAKR0/SA2.wrd|TIMIT/TRAIN/DR3/MAKR0/SA2.phn|TIMIT/TRAIN/DR3/MAKR0/SA2.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# d ow nx ae s epi m iy dx iy kcl k ih r ih n oy l iy r ae gcl l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|32256
102|sx272|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX272.wav|TIMIT/TRAIN/DR3/MAKR0/SX272.wrd|TIMIT/TRAIN/DR3/MAKR0/SX272.phn|TIMIT/TRAIN/DR3/MAKR0/SX272.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# q ax l aw iy sh tcl ch ay l dcl d ix hv ae v ix n ay s pcl p aa pcl h#|Allow each child to have an ice|0|26215
103|sx452|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX452.wav|TIMIT/TRAIN/DR3/MAKR0/SX452.wrd|TIMIT/TRAIN/DR3/MAKR0/SX452.phn|TIMIT/TRAIN/DR3/MAKR0/SX452.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# ix n d ix v eh l pcl p ix ng f ih l m eh nx iy tcl t aa kcl k s ix kcl k eh m ax kcl k el z axr y ux z h#|In developing film, many toxic chemicals are|0|42292
104|sx182|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX182.wav|TIMIT/TRAIN/DR3/MAKR0/SX182.wrd|TIMIT/TRAIN/DR3/MAKR0/SX182.phn|TIMIT/TRAIN/DR3/MAKR0/SX182.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# th ih kcl g l ux z dcl aw dx ax v dh ax tcl t ux bcl h#|Thick glue oozed out of the|0|28160
105|sx362|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX362.wav|TIMIT/TRAIN/DR3/MAKR0/SX362.wrd|TIMIT/TRAIN/DR3/MAKR0/SX362.phn|TIMIT/TRAIN/DR3/MAKR0/SX362.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# dh iy ih n oy ix n r ae kcl k ux n s epi l ih pcl t ix n tcl t ux f ih l z gcl g aa r dx en eh v r ix n ay q h#|The annoying raccoons slipped into Phil's garden every|0|43828
106|sx92|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX92.wav|TIMIT/TRAIN/DR3/MAKR0/SX92.wrd|TIMIT/TRAIN/DR3/MAKR0/SX92.phn|TIMIT/TRAIN/DR3/MAKR0/SX92.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# q ax l aa r zh hv aw s hh ow l n iy dcl z l aa tcl s ax v ax pcl p l ay ix n s ax-h s h#|A large household needs lots of|0|34100
107|si722|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SI722.wav|TIMIT/TRAIN/DR3/MAKR0/SI722.wrd|TIMIT/TRAIN/DR3/MAKR0/SI722.phn|TIMIT/TRAIN/DR3/MAKR0/SI722.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# dh ih s tcl ch ey n jh ih z dh ix f ao r m y ix l ih tcl t ix n ax kcl k w ey zh ix n h#|This changes the formula to an|0|32871
108|si1352|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SI1352.wav|TIMIT/TRAIN/DR3/MAKR0/SI1352.wrd|TIMIT/TRAIN/DR3/MAKR0/SI1352.phn|TIMIT/TRAIN/DR3/MAKR0/SI1352.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# ae s ah tcl ch ih q ae kcl k s eh z ix n ey n kcl k axr f axr dh ix pcl p iy pcl p el h#|As such it acts as an anchor for the|0|34509
109|si1982|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SI1982.wav|TIMIT/TRAIN/DR3/MAKR0/SI1982.wrd|TIMIT/TRAIN/DR3/MAKR0/SI1982.phn|TIMIT/TRAIN/DR3/MAKR0/SI1982.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |h# t ux kcl k aa r z kcl k eh m ow v axr kcl k r eh s pau dh ix axr kcl k r ow m ax n gcl g l ae s f l ae sh ix ng h#|Two cars came over a crest, their chrome and glass|0|47719
170|sa1|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SA1.wav|TIMIT/TRAIN/DR7/MBAR0/SA1.wrd|TIMIT/TRAIN/DR7/MBAR0/SA1.phn|TIMIT/TRAIN/DR7/MBAR0/SA1.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# sh iy hv eh dcl y axr dcl d aa r kcl k s ux q en gcl g r iy s iy w aa sh epi w ao dx axr ao l y ih axr h#|She had your dark suit in greasy wash water all|0|47514
171|sa2|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SA2.wav|TIMIT/TRAIN/DR7/MBAR0/SA2.wrd|TIMIT/TRAIN/DR7/MBAR0/SA2.phn|TIMIT/TRAIN/DR7/MBAR0/SA2.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# d ow nx ae s kcl m iy dx ix kcl k eh r iy ix n oy l iy r ae gcl g l ay kcl k dh ae tcl h#|Don't ask me to carry an oily rag like|0|56013
172|sx239|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SX239.wav|TIMIT/TRAIN/DR7/MBAR0/SX239.wrd|TIMIT/TRAIN/DR7/MBAR0/SX239.phn|TIMIT/TRAIN/DR7/MBAR0/SX239.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# p y er ey s ax m f r ux tcl b iy f ao r pcl p axr pcl p er ix ng dh ax s kcl k ux axr z h#|Puree some fruit before preparing the|0|48333
173|sx419|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SX419.wav|TIMIT/TRAIN/DR7/MBAR0/SX419.wrd|TIMIT/TRAIN/DR7/MBAR0/SX419.phn|TIMIT/TRAIN/DR7/MBAR0/SX419.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# dh ax f uh tcl b ao l tcl t iy m kcl k ow tcl ch hh ae z ax w aa tcl ch th ih n ih z ix dcl d ay m h#|The football team coach has a watch thin as a|0|46900
174|sx149|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SX149.wav|TIMIT/TRAIN/DR7/MBAR0/SX149.wrd|TIMIT/TRAIN/DR7/MBAR0/SX149.phn|TIMIT/TRAIN/DR7/MBAR0/SX149.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# w ay l w ey dx ix ng f axr tcl ch ih pcl p axr pau sh iy kcl k r ih s kcl k r ao s tcl dh ax s kcl k w eh axr m eh nx iy tcl t ay m s h#|While waiting for Chipper she crisscrossed the square many|0|59597
175|sx329|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SX329.wav|TIMIT/TRAIN/DR7/MBAR0/SX329.wrd|TIMIT/TRAIN/DR7/MBAR0/SX329.phn|TIMIT/TRAIN/DR7/MBAR0/SX329.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# ch ih pcl p ow s pcl p ow n d ae l ax m ow n iy pcl p ey m ax n tcl s ax n tcl t ax l dh ax l ey dx ix s pcl p aa s ax bcl b el dcl d ey tcl h#|Chip postponed alimony payments until the latest possible|0|55911
176|sx59|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SX59.wav|TIMIT/TRAIN/DR7/MBAR0/SX59.wrd|TIMIT/TRAIN/DR7/MBAR0/SX59.phn|TIMIT/TRAIN/DR7/MBAR0/SX59.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# dh ax-h s ih ng er z f ih ng er hv ae dx ah s pcl p l ih n tcl t axr h#|The singer's finger had a|0|30413
177|si689|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SI689.wav|TIMIT/TRAIN/DR7/MBAR0/SI689.wrd|TIMIT/TRAIN/DR7/MBAR0/SI689.phn|TIMIT/TRAIN/DR7/MBAR0/SI689.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# m eh n bcl b ax l iy v dh ey kcl k ix kcl k en tcl t r ow l n ey tcl ch axr bcl b ay ow bcl b ey ix ng ax m ao r el kcl k ow dcl d h#|Men believed they could control nature by obeying a moral|0|57344
178|si1319|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SI1319.wav|TIMIT/TRAIN/DR7/MBAR0/SI1319.wrd|TIMIT/TRAIN/DR7/MBAR0/SI1319.phn|TIMIT/TRAIN/DR7/MBAR0/SI1319.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# b ay ax l aa dcl jh ax-h kcl k el w ao r f eh axr z kcl k en s ih dx axr dcl t ax-h bcl b iy pcl p r ay m eh r ix l iy ix s tcl t r ix tcl t iy dcl jh ix kcl k w eh pcl p ax n h#|Biological warfare is considered to be primarily a strategic|0|61645
179|si1949|BAR0|TRN|TIMIT/TRAIN/DR7/MBAR0/SI1949.wav|TIMIT/TRAIN/DR7/MBAR0/SI1949.wrd|TIMIT/TRAIN/DR7/MBAR0/SI1949.phn|TIMIT/TRAIN/DR7/MBAR0/SI1949.txt|M|Western|23|02/19/86|07/18/62|185.42|WHT|BS |h# hv uw tcl t ow dcl jh ux dx ix dcl d ux ih tcl h#|Who told you to do|0|19252
230|sa1|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SA1.wav|TIMIT/TRAIN/DR3/MBEF0/SA1.wrd|TIMIT/TRAIN/DR3/MBEF0/SA1.phn|TIMIT/TRAIN/DR3/MBEF0/SA1.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# sh iy eh dcl y axr dcl d aa r kcl s ux dx ix ng gcl g r iy s iy w ao sh epi w ao dx axr ao l y ih axr h#|She had your dark suit in greasy wash water all|0|43213
231|sa2|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SA2.wav|TIMIT/TRAIN/DR3/MBEF0/SA2.wrd|TIMIT/TRAIN/DR3/MBEF0/SA2.phn|TIMIT/TRAIN/DR3/MBEF0/SA2.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# d ow nx ae s kcl m iy dx ix kcl k eh r iy nx oy l iy r ae gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|37581
232|sx201|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX201.wav|TIMIT/TRAIN/DR3/MBEF0/SX201.wrd|TIMIT/TRAIN/DR3/MBEF0/SX201.phn|TIMIT/TRAIN/DR3/MBEF0/SX201.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# hh ax pcl p r ow tcl ch axr ih n axr v y ux w ix s tcl t ae tcl ch ux eh s kcl k em pcl p ow zh axr h#|Approach your interview with statuesque|0|37479
233|sx381|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX381.wav|TIMIT/TRAIN/DR3/MBEF0/SX381.wrd|TIMIT/TRAIN/DR3/MBEF0/SX381.phn|TIMIT/TRAIN/DR3/MBEF0/SX381.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# w uw w ah l kcl k em eh n iy n ux s tcl t ux dcl en t s iy tcl ch y ix axr h#|We welcome many new students each|0|30618
234|sx111|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX111.wav|TIMIT/TRAIN/DR3/MBEF0/SX111.wrd|TIMIT/TRAIN/DR3/MBEF0/SX111.phn|TIMIT/TRAIN/DR3/MBEF0/SX111.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# hh ix s ah dcl en dcl d iy pcl p aa r ch axr sh aa kcl dh ix kcl k ae s tcl t h#|His sudden departure shocked the|0|33792
235|sx291|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX291.wav|TIMIT/TRAIN/DR3/MBEF0/SX291.wrd|TIMIT/TRAIN/DR3/MBEF0/SX291.phn|TIMIT/TRAIN/DR3/MBEF0/SX291.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# dh iy ae v ax l ae n ch tcl t r ih gcl axr dx ax m ay nx axr er th kcl k w ey kcl k h#|The avalanche triggered a minor|0|34304
236|sx21|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SX21.wav|TIMIT/TRAIN/DR3/MBEF0/SX21.wrd|TIMIT/TRAIN/DR3/MBEF0/SX21.phn|TIMIT/TRAIN/DR3/MBEF0/SX21.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# aa l f ae l f ah ix z hh eh l th iy f ao y ix h#|Alfalfa is healthy for|0|26215
237|si651|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SI651.wav|TIMIT/TRAIN/DR3/MBEF0/SI651.wrd|TIMIT/TRAIN/DR3/MBEF0/SI651.phn|TIMIT/TRAIN/DR3/MBEF0/SI651.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# f aa r m ao r f r iy kcl k w ax n q l iy q ow v axr iy dx iy ng ix z axr iy z ah l ax v ax s ay kcl k ax l aa zh ix kcl k el kcl k em pcl p el sh en h#|Far more frequently, overeating is a result of a psychological|0|61952
238|si1281|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SI1281.wav|TIMIT/TRAIN/DR3/MBEF0/SI1281.wrd|TIMIT/TRAIN/DR3/MBEF0/SI1281.phn|TIMIT/TRAIN/DR3/MBEF0/SI1281.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# dh ax s ey m sh eh l dx axr kcl k uh dcl b iy bcl b ix l ix n tcl t uw ix n ix m bcl b ey ng kcl m ax nx ao bcl b ax l ow gcl g r aw n dcl l eh v el h#|The same shelter could be built into an embankment or below ground|0|52327
239|si1911|BEF0|TRN|TIMIT/TRAIN/DR3/MBEF0/SI1911.wav|TIMIT/TRAIN/DR3/MBEF0/SI1911.wrd|TIMIT/TRAIN/DR3/MBEF0/SI1911.phn|TIMIT/TRAIN/DR3/MBEF0/SI1911.txt|M|North Midland|33|02/12/86|11/04/52|180.34|WHT|PHD|h# t eh n y ih r z ix gcl g ow dh ey bcl b l uw ah pcl p s ah m ah v aa r dcl d ih tcl ch ix s h#|Ten years ago they blew up some of our|0|37581
260|sa1|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SA1.wav|TIMIT/TRAIN/DR2/MBJV0/SA1.wrd|TIMIT/TRAIN/DR2/MBJV0/SA1.phn|TIMIT/TRAIN/DR2/MBJV0/SA1.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# sh iy hv ae dcl d y axr dcl d aa r kcl k s ux tcl eng gcl g r iy s iy w aa sh w aa dx axr q ao l y ih axr h#|She had your dark suit in greasy wash water all|0|44135
261|sa2|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SA2.wav|TIMIT/TRAIN/DR2/MBJV0/SA2.wrd|TIMIT/TRAIN/DR2/MBJV0/SA2.phn|TIMIT/TRAIN/DR2/MBJV0/SA2.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# d ow nx ae s epi m iy dx ix kcl k eh r en q oy l ix r ey gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|35328
262|sx167|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX167.wav|TIMIT/TRAIN/DR2/MBJV0/SX167.wrd|TIMIT/TRAIN/DR2/MBJV0/SX167.phn|TIMIT/TRAIN/DR2/MBJV0/SX167.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# p l oy iy l ey ao s kcl k ao ax n s ay dx ix dcl d w ix th ix kcl k ah m pcl p en iy z r iy ao r gcl ix nx ay z ey sh en h#|Employee layoffs coincided with the company's|0|51200
263|sx347|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX347.wav|TIMIT/TRAIN/DR2/MBJV0/SX347.wrd|TIMIT/TRAIN/DR2/MBJV0/SX347.phn|TIMIT/TRAIN/DR2/MBJV0/SX347.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# dh ax pcl p ey sh ix n tcl t eh n dh ix s er zh ix n aa r bcl b ow th r ix kcl k uw pcl p er ey dx ix ng pau f ax m dh ax l eh ng th iy q aa pcl p er ey sh ix n h#|The patient and the surgeon are both recuperating from the lengthy|0|57856
264|sx77|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX77.wav|TIMIT/TRAIN/DR2/MBJV0/SX77.wrd|TIMIT/TRAIN/DR2/MBJV0/SX77.phn|TIMIT/TRAIN/DR2/MBJV0/SX77.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# b ey gcl p ay pcl p s ix n bcl b aa ng ow z aa r m y ux z ih kcl k el ih n s ax-h m ax n s h#|Bagpipes and bongos are musical|0|38605
265|sx257|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX257.wav|TIMIT/TRAIN/DR2/MBJV0/SX257.wrd|TIMIT/TRAIN/DR2/MBJV0/SX257.phn|TIMIT/TRAIN/DR2/MBJV0/SX257.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# w iy er q ow pcl p ix n q eh v r iy m ah n d ey q iy v n iy n h#|We are open every Monday|0|27239
266|sx437|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SX437.wav|TIMIT/TRAIN/DR2/MBJV0/SX437.wrd|TIMIT/TRAIN/DR2/MBJV0/SX437.phn|TIMIT/TRAIN/DR2/MBJV0/SX437.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# dh ey y ux z ix n ix gcl g r eh s ax v pcl p l iy s epi m ae n tcl t ax f l ey gcl g th ao q l ax s m ow dx axr ix s h#|They used an aggressive policeman to flag thoughtless|0|46592
267|si617|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SI617.wav|TIMIT/TRAIN/DR2/MBJV0/SI617.wrd|TIMIT/TRAIN/DR2/MBJV0/SI617.phn|TIMIT/TRAIN/DR2/MBJV0/SI617.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# dh ax-h s tcl t ao r ix l ay n pau ix n s ao r tcl pau ax-h s epi w ay l iy q ah n r ih l ih s tcl t ix kcl h#|The storyline, in sort, is wildly|0|51303
268|si1247|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SI1247.wav|TIMIT/TRAIN/DR2/MBJV0/SI1247.wrd|TIMIT/TRAIN/DR2/MBJV0/SI1247.phn|TIMIT/TRAIN/DR2/MBJV0/SI1247.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# n ow pcl p ow ix tcl t r iy pau n ow q eh r pcl p l ey n z pau n ow dcl d ae n s axr z h#|No poetry, no airplanes, no|0|45773
269|si1877|BJV0|TRN|TIMIT/TRAIN/DR2/MBJV0/SI1877.wav|TIMIT/TRAIN/DR2/MBJV0/SI1877.wrd|TIMIT/TRAIN/DR2/MBJV0/SI1877.phn|TIMIT/TRAIN/DR2/MBJV0/SI1877.txt|M|Northern|24|02/05/86|09/25/61|182.88|WHT|BS |h# dh er z epi n ow tcl ch ae n s n aw v q ao l ax v ah s gcl g ih dx ix ng ax w ey h#|There's no chance now of all of us getting|0|36250
280|sa1|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SA1.wav|TIMIT/TRAIN/DR4/MBMA0/SA1.wrd|TIMIT/TRAIN/DR4/MBMA0/SA1.phn|TIMIT/TRAIN/DR4/MBMA0/SA1.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# sh iy hv ae dcl jh y axr dcl d aa r kcl s ux tcl q ix n gcl g r iy z iy w ao sh w ao dx axr pau q ao l y ih er h#|She had your dark suit in greasy wash water all|0|57344
281|sa2|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SA2.wav|TIMIT/TRAIN/DR4/MBMA0/SA2.wrd|TIMIT/TRAIN/DR4/MBMA0/SA2.phn|TIMIT/TRAIN/DR4/MBMA0/SA2.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# d ow nx ae s epi m iy dx ix kcl k eh r iy q ix n oy l iy r ae gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|43008
282|sx142|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SX142.wav|TIMIT/TRAIN/DR4/MBMA0/SX142.wrd|TIMIT/TRAIN/DR4/MBMA0/SX142.phn|TIMIT/TRAIN/DR4/MBMA0/SX142.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# hh w ih tcl ch l ao ng aa r dx ih kcl k el w ax z ow pcl p ey kcl k ix n iy dx ix dcl k l eh axr f ix kcl k ey sh ix n h#|Which long article was opaque and needed|0|52941
283|sx322|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SX322.wav|TIMIT/TRAIN/DR4/MBMA0/SX322.wrd|TIMIT/TRAIN/DR4/MBMA0/SX322.phn|TIMIT/TRAIN/DR4/MBMA0/SX322.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# ey l eh dh er hv ae n dcl b ae gcl w uh dcl b iy ix s ux dx ax bcl b el gcl g ih f tcl t h#|A leather handbag would be a suitable|0|41677
284|sx52|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SX52.wav|TIMIT/TRAIN/DR4/MBMA0/SX52.wrd|TIMIT/TRAIN/DR4/MBMA0/SX52.phn|TIMIT/TRAIN/DR4/MBMA0/SX52.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# hh er kcl k l ae s ix kcl k el pcl p axr f ao r m ax n epi s gcl g ey n dcl k r ih dx ix kcl k ax l ax kcl k l ey m h#|Her classical performance gained critical|0|47514
285|sx232|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SX232.wav|TIMIT/TRAIN/DR4/MBMA0/SX232.wrd|TIMIT/TRAIN/DR4/MBMA0/SX232.phn|TIMIT/TRAIN/DR4/MBMA0/SX232.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# hh ih z f eh l y er tcl t uw q ow pcl p ax n dh ax s tcl t ao r bcl b ay ey tcl k ao s tcl t ix m hv ix z dcl jh aa bcl h#|His failure to open the store by eight cost him his|0|53453
286|sx412|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SX412.wav|TIMIT/TRAIN/DR4/MBMA0/SX412.wrd|TIMIT/TRAIN/DR4/MBMA0/SX412.phn|TIMIT/TRAIN/DR4/MBMA0/SX412.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# g w eh n pcl p l ae nx ix dcl d gcl g r iy n bcl b iy n z q ih nx er v eh dcl jh tcl t ax-h bcl b el gcl g aa r dcl en h#|Gwen planted green beans in her vegetable|0|47412
287|si592|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SI592.wav|TIMIT/TRAIN/DR4/MBMA0/SI592.wrd|TIMIT/TRAIN/DR4/MBMA0/SI592.phn|TIMIT/TRAIN/DR4/MBMA0/SI592.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# hh uw w aa n tcl s dh ih s dcl d iy dcl d ah n h#|Who wants this deed|0|23757
288|si1222|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SI1222.wav|TIMIT/TRAIN/DR4/MBMA0/SI1222.wrd|TIMIT/TRAIN/DR4/MBMA0/SI1222.phn|TIMIT/TRAIN/DR4/MBMA0/SI1222.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# ax v aw dcl d q ey th iy ix s pau ao r f r iy th ih ng kcl k axr z q aa r s ow r eh axr q ih z tcl t ax-h bcl b iy ih kcl k y er iy aa s ix dx ix h#|Avowed atheists or freethinkers are so rare as to be a|0|76596
289|si1852|BMA0|TRN|TIMIT/TRAIN/DR4/MBMA0/SI1852.wav|TIMIT/TRAIN/DR4/MBMA0/SI1852.wrd|TIMIT/TRAIN/DR4/MBMA0/SI1852.phn|TIMIT/TRAIN/DR4/MBMA0/SI1852.txt|M|South Midland|44|02/04/86|10/08/41|190.5|WHT|PHD|h# s ux n s eh dcl dh ax hv ae f m ae n h#|Soon, said the|0|26932
